,,,,,,,,,,,,,
Overlap Results,,,,,,,,,,,,
,,,,,,,,,,,,,
Collection(s):,"C1, C2, C3, C4, C5, C6, C7, H",,,,,,,,,,,
# overlaps shown:,10,,,,,,,,,,,
# genesets in collections:,25724,,,,,,,,,,,
# genes in comparison (n):,1105,,,,,,,,,,,
# genes in universe (N):,38404,,,,,,,,,,,
,,,,,,,,,,,,,
Gene Set Name,# Genes in Gene Set (K),Description,# Genes in Overlap (k),k/K,p-value,FDR q-value,,,,,,
344595,DUBR,DPPA2 upstream binding RNA [Source:HGNC Symbol;Acc:HGNC:48569],,,,,,,,,,
550631,CCDC157,coiled-coil domain containing 157 [Source:HGNC Symbol;Acc:HGNC:33854],,,,,,,,,,
254050,LRRC43,leucine rich repeat containing 43 [Source:HGNC Symbol;Acc:HGNC:28562],,,,,,,,,,
57212,TP73-AS1,TP73 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:29052],,,,,,,,,,
219995,MS4A15,membrane spanning 4-domains A15 [Source:HGNC Symbol;Acc:HGNC:28573],,,,,,,,,,
147947,ZNF542P,"zinc finger protein 542, pseudogene [Source:HGNC Symbol;Acc:HGNC:25393]",,,,,,,,,,
54753,ZNF853,zinc finger protein 853 [Source:HGNC Symbol;Acc:HGNC:21767],,,,,,,,,,
51760,SYT17,synaptotagmin 17 [Source:HGNC Symbol;Acc:HGNC:24119],,,,,,,,,,
53637,S1PR5,sphingosine-1-phosphate receptor 5 [Source:HGNC Symbol;Acc:HGNC:14299],,,,,,,,,,
4147,MATN2,matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908],,,,,,,,,,
57096,RPGRIP1,RPGR interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13436],,,,,,,,,,
94137,RP1L1,RP1 like 1 [Source:HGNC Symbol;Acc:HGNC:15946],,,,,,,,,,
3800,KIF5C,kinesin family member 5C [Source:HGNC Symbol;Acc:HGNC:6325],,,,,,,,,,
157657,C8orf37,chromosome 8 open reading frame 37 [Source:HGNC Symbol;Acc:HGNC:27232],,,,,,,,,,
51294,PCDH12,protocadherin 12 [Source:HGNC Symbol;Acc:HGNC:8657],,,,,,,,,,
83696,TRAPPC9,trafficking protein particle complex 9 [Source:HGNC Symbol;Acc:HGNC:30832],,,,,,,,,,
55330,BLOC1S4,biogenesis of lysosomal organelles complex 1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:24206],,,,,,,,,,
81559,TRIM11,tripartite motif containing 11 [Source:HGNC Symbol;Acc:HGNC:16281],,,,,,,,,,
10810,WASF3,WASP family member 3 [Source:HGNC Symbol;Acc:HGNC:12734],,,,,,,,,,
148113,CILP2,cartilage intermediate layer protein 2 [Source:HGNC Symbol;Acc:HGNC:24213],,,,,,,,,,
1447,CSN2,casein beta [Source:HGNC Symbol;Acc:HGNC:2447],,,,,,,,,,
11330,CTRC,chymotrypsin C [Source:HGNC Symbol;Acc:HGNC:2523],,,,,,,,,,
2267,FGL1,fibrinogen like 1 [Source:HGNC Symbol;Acc:HGNC:3695],,,,,,,,,,
9313,MMP20,matrix metallopeptidase 20 [Source:HGNC Symbol;Acc:HGNC:7167],,,,,,,,,,
10866,HCP5,HLA complex P5 [Source:HGNC Symbol;Acc:HGNC:21659],,,,,,,,,,
1610,DAO,D-amino acid oxidase [Source:HGNC Symbol;Acc:HGNC:2671],,,,,,,,,,
462,SERPINC1,serpin family C member 1 [Source:HGNC Symbol;Acc:HGNC:775],,,,,,,,,,
1504,CTRB1,chymotrypsinogen B1 [Source:HGNC Symbol;Acc:HGNC:2521],,,,,,,,,,
10941,UGT2A1,UDP glucuronosyltransferase family 2 member A1 complex locus [Source:HGNC Symbol;Acc:HGNC:12542],,,,,,,,,,
10877,CFHR4,complement factor H related 4 [Source:HGNC Symbol;Acc:HGNC:16979],,,,,,,,,,
4113,MAGEB2,MAGE family member B2 [Source:HGNC Symbol;Acc:HGNC:6809],,,,,,,,,,
9557,CHD1L,chromodomain helicase DNA binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:1916],,,,,,,,,,
10578,GNLY,granulysin [Source:HGNC Symbol;Acc:HGNC:4414],,,,,,,,,,
5593,PRKG2,protein kinase cGMP-dependent 2 [Source:HGNC Symbol;Acc:HGNC:9416],,,,,,,,,,
2694,CBLIF,cobalamin binding intrinsic factor [Source:HGNC Symbol;Acc:HGNC:4268],,,,,,,,,,
286046,XKR6,XK related 6 [Source:HGNC Symbol;Acc:HGNC:27806],,,,,,,,,,
54957,TXNL4B,thioredoxin like 4B [Source:HGNC Symbol;Acc:HGNC:26041],,,,,,,,,,
51493,RTCB,"RNA 2',3'-cyclic phosphate and 5'-OH ligase [Source:HGNC Symbol;Acc:HGNC:26935]",,,,,,,,,,
9399,STOML1,stomatin like 1 [Source:HGNC Symbol;Acc:HGNC:14560],,,,,,,,,,
138311,DIPK1B,divergent protein kinase domain 1B [Source:HGNC Symbol;Acc:HGNC:28290],,,,,,,,,,
345630,FBLL1,fibrillarin like 1 [Source:HGNC Symbol;Acc:HGNC:35458],,,,,,,,,,
157695,TDRP,testis development related protein [Source:HGNC Symbol;Acc:HGNC:26951],,,,,,,,,,
114805,GALNT13,polypeptide N-acetylgalactosaminyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:23242],,,,,,,,,,
340120,ANKRD34B,ankyrin repeat domain 34B [Source:HGNC Symbol;Acc:HGNC:33736],,,,,,,,,,
8974,P4HA2,prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547],,,,,,,,,,
9674,KIAA0040,KIAA0040 [Source:HGNC Symbol;Acc:HGNC:28950],,,,,,,,,,
2820,GPD2,glycerol-3-phosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4456],,,,,,,,,,
122042,RXFP2,relaxin family peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:17318],,,,,,,,,,
839,CASP6,caspase 6 [Source:HGNC Symbol;Acc:HGNC:1507],,,,,,,,,,
2798,GNRHR,gonadotropin releasing hormone receptor [Source:HGNC Symbol;Acc:HGNC:4421],,,,,,,,,,
7554,ZNF8,zinc finger protein 8 [Source:HGNC Symbol;Acc:HGNC:13154],,,,,,,,,,
9158,FIBP,FGF1 intracellular binding protein [Source:HGNC Symbol;Acc:HGNC:3705],,,,,,,,,,
285489,DOK7,docking protein 7 [Source:HGNC Symbol;Acc:HGNC:26594],,,,,,,,,,
5409,PNMT,phenylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:9160],,,,,,,,,,
64866,CDCP1,CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357],,,,,,,,,,
994,CDC25B,cell division cycle 25B [Source:HGNC Symbol;Acc:HGNC:1726],,,,,,,,,,
51374,ATRAID,all-trans retinoic acid induced differentiation factor [Source:HGNC Symbol;Acc:HGNC:24090],,,,,,,,,,
55109,AGGF1,angiogenic factor with G-patch and FHA domains 1 [Source:HGNC Symbol;Acc:HGNC:24684],,,,,,,,,,
378938,MALAT1,metastasis associated lung adenocarcinoma transcript 1 [Source:HGNC Symbol;Acc:HGNC:29665],,,,,,,,,,
3713,IVL,involucrin [Source:HGNC Symbol;Acc:HGNC:6187],,,,,,,,,,
11045,UPK1A,uroplakin 1A [Source:HGNC Symbol;Acc:HGNC:12577],,,,,,,,,,
353134,LCE1D,late cornified envelope 1D [Source:HGNC Symbol;Acc:HGNC:29465],,,,,,,,,,
9545,RAB3D,"RAB3D, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9779]",,,,,,,,,,
79363,CPLANE2,ciliogenesis and planar polarity effector 2 [Source:HGNC Symbol;Acc:HGNC:28127],,,,,,,,,,
4634,MYL3,myosin light chain 3 [Source:HGNC Symbol;Acc:HGNC:7584],,,,,,,,,,
23498,HAAO,"3-hydroxyanthranilate 3,4-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4796]",,,,,,,,,,
4143,MAT1A,methionine adenosyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:6903],,,,,,,,,,
3250,HPR,haptoglobin-related protein [Source:HGNC Symbol;Acc:HGNC:5156],,,,,,,,,,
27233,SULT1C4,sulfotransferase family 1C member 4 [Source:HGNC Symbol;Acc:HGNC:11457],,,,,,,,,,
440387,CTRB2,chymotrypsinogen B2 [Source:HGNC Symbol;Acc:HGNC:2522],,,,,,,,,,
23523,CABIN1,calcineurin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24187],,,,,,,,,,
4992,OR1F1,olfactory receptor family 1 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8194],,,,,,,,,,
8808,IL1RL2,interleukin 1 receptor like 2 [Source:HGNC Symbol;Acc:HGNC:5999],,,,,,,,,,
8590,OR6A2,olfactory receptor family 6 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:15301],,,,,,,,,,
146562,C16orf71,chromosome 16 open reading frame 71 [Source:HGNC Symbol;Acc:HGNC:25081],,,,,,,,,,
2999,GZMH,granzyme H [Source:HGNC Symbol;Acc:HGNC:4710],,,,,,,,,,
2593,GAMT,guanidinoacetate N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4136],,,,,,,,,,
9172,MYOM2,myomesin 2 [Source:HGNC Symbol;Acc:HGNC:7614],,,,,,,,,,
256764,WDR72,WD repeat domain 72 [Source:HGNC Symbol;Acc:HGNC:26790],,,,,,,,,,
55370,PPP4R1L,protein phosphatase 4 regulatory subunit 1 like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15755],,,,,,,,,,
3042,HBM,hemoglobin subunit mu [Source:HGNC Symbol;Acc:HGNC:4826],,,,,,,,,,
83882,TSPAN10,tetraspanin 10 [Source:HGNC Symbol;Acc:HGNC:29942],,,,,,,,,,
2677,GGCX,gamma-glutamyl carboxylase [Source:HGNC Symbol;Acc:HGNC:4247],,,,,,,,,,
25977,NECAP1,NECAP endocytosis associated 1 [Source:HGNC Symbol;Acc:HGNC:24539],,,,,,,,,,
338879,RNASE10,ribonuclease A family member 10 (inactive) [Source:HGNC Symbol;Acc:HGNC:19275],,,,,,,,,,
6011,GRK1,G protein-coupled receptor kinase 1 [Source:HGNC Symbol;Acc:HGNC:10013],,,,,,,,,,
8460,TPST1,tyrosylprotein sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:12020],,,,,,,,,,
285521,COX18,cytochrome c oxidase assembly factor COX18 [Source:HGNC Symbol;Acc:HGNC:26801],,,,,,,,,,
26762,HAVCR1,hepatitis A virus cellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:17866],,,,,,,,,,
9191,DEDD,death effector domain containing [Source:HGNC Symbol;Acc:HGNC:2755],,,,,,,,,,
285830,HLA-F-AS1,HLA-F antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26645],,,,,,,,,,
144811,LACC1,laccase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26789],,,,,,,,,,
81875,ISG20L2,interferon stimulated exonuclease gene 20 like 2 [Source:HGNC Symbol;Acc:HGNC:25745],,,,,,,,,,
7299,TYR,tyrosinase [Source:HGNC Symbol;Acc:HGNC:12442],,,,,,,,,,
3426,CFI,complement factor I [Source:HGNC Symbol;Acc:HGNC:5394],,,,,,,,,,
9087,TMSB4Y,thymosin beta 4 Y-linked [Source:HGNC Symbol;Acc:HGNC:11882],,,,,,,,,,
8910,SGCE,sarcoglycan epsilon [Source:HGNC Symbol;Acc:HGNC:10808],,,,,,,,,,
4059,BCAM,basal cell adhesion molecule (Lutheran blood group) [Source:HGNC Symbol;Acc:HGNC:6722],,,,,,,,,,
2220,FCN2,ficolin 2 [Source:HGNC Symbol;Acc:HGNC:3624],,,,,,,,,,
6462,SHBG,sex hormone binding globulin [Source:HGNC Symbol;Acc:HGNC:10839],,,,,,,,,,
642,BLMH,bleomycin hydrolase [Source:HGNC Symbol;Acc:HGNC:1059],,,,,,,,,,
197257,LDHD,lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708],,,,,,,,,,
10244,RABEPK,Rab9 effector protein with kelch motifs [Source:HGNC Symbol;Acc:HGNC:16896],,,,,,,,,,
93627,TBCK,TBC1 domain containing kinase [Source:HGNC Symbol;Acc:HGNC:28261],,,,,,,,,,
6046,BRD2,bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103],,,,,,,,,,
2872,MKNK2,MAPK interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:7111],,,,,,,,,,
414061,DNAJB3,DnaJ heat shock protein family (Hsp40) member B3 [Source:HGNC Symbol;Acc:HGNC:32397],,,,,,,,,,
55856,ACOT13,acyl-CoA thioesterase 13 [Source:HGNC Symbol;Acc:HGNC:20999],,,,,,,,,,
1238,ACKR2,atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:1565],,,,,,,,,,
23627,PRND,prion like protein doppel [Source:HGNC Symbol;Acc:HGNC:15748],,,,,,,,,,
9733,SART3,"spliceosome associated factor 3, U4/U6 recycling protein [Source:HGNC Symbol;Acc:HGNC:16860]",,,,,,,,,,
170392,OIT3,oncoprotein induced transcript 3 [Source:HGNC Symbol;Acc:HGNC:29953],,,,,,,,,,
55753,OGDHL,oxoglutarate dehydrogenase like [Source:HGNC Symbol;Acc:HGNC:25590],,,,,,,,,,
23279,NUP160,nucleoporin 160 [Source:HGNC Symbol;Acc:HGNC:18017],,,,,,,,,,
79178,THTPA,thiamine triphosphatase [Source:HGNC Symbol;Acc:HGNC:18987],,,,,,,,,,
83549,UCK1,uridine-cytidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:14859],,,,,,,,,,
337876,CHSY3,chondroitin sulfate synthase 3 [Source:HGNC Symbol;Acc:HGNC:24293],,,,,,,,,,
9061,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:8603],,,,,,,,,,
29914,UBIAD1,UbiA prenyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30791],,,,,,,,,,
955,ENTPD6,ectonucleoside triphosphate diphosphohydrolase 6 [Source:HGNC Symbol;Acc:HGNC:3368],,,,,,,,,,
9540,TP53I3,tumor protein p53 inducible protein 3 [Source:HGNC Symbol;Acc:HGNC:19373],,,,,,,,,,
23141,ANKLE2,ankyrin repeat and LEM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29101],,,,,,,,,,
56891,LGALS14,galectin 14 [Source:HGNC Symbol;Acc:HGNC:30054],,,,,,,,,,
22998,LIMCH1,LIM and calponin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:29191],,,,,,,,,,
53353,LRP1B,LDL receptor related protein 1B [Source:HGNC Symbol;Acc:HGNC:6693],,,,,,,,,,
55660,PRPF40A,pre-mRNA processing factor 40 homolog A [Source:HGNC Symbol;Acc:HGNC:16463],,,,,,,,,,
81492,RSPH6A,radial spoke head 6 homolog A [Source:HGNC Symbol;Acc:HGNC:14241],,,,,,,,,,
54859,ELP6,elongator acetyltransferase complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25976],,,,,,,,,,
84328,LZIC,leucine zipper and CTNNBIP1 domain containing [Source:HGNC Symbol;Acc:HGNC:17497],,,,,,,,,,
8847,DLEU2,deleted in lymphocytic leukemia 2 [Source:HGNC Symbol;Acc:HGNC:13748],,,,,,,,,,
84626,KRBA1,KRAB-A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22228],,,,,,,,,,
29965,CDIP1,cell death inducing p53 target 1 [Source:HGNC Symbol;Acc:HGNC:13234],,,,,,,,,,
127829,ARL8A,ADP ribosylation factor like GTPase 8A [Source:HGNC Symbol;Acc:HGNC:25192],,,,,,,,,,
254427,PROSER2,proline and serine rich 2 [Source:HGNC Symbol;Acc:HGNC:23728],,,,,,,,,,
162966,ZNF600,zinc finger protein 600 [Source:HGNC Symbol;Acc:HGNC:30951],,,,,,,,,,
4126,MANBA,mannosidase beta [Source:HGNC Symbol;Acc:HGNC:6831],,,,,,,,,,
92597,MOB1B,MOB kinase activator 1B [Source:HGNC Symbol;Acc:HGNC:29801],,,,,,,,,,
399668,SMIM10L2A,small integral membrane protein 10 like 2A [Source:HGNC Symbol;Acc:HGNC:34499],,,,,,,,,,
28970,C11orf54,chromosome 11 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:30204],,,,,,,,,,
91977,MYOZ3,myozenin 3 [Source:HGNC Symbol;Acc:HGNC:18565],,,,,,,,,,
55850,USE1,unconventional SNARE in the ER 1 [Source:HGNC Symbol;Acc:HGNC:30882],,,,,,,,,,
9166,EBAG9,estrogen receptor binding site associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:3123],,,,,,,,,,
25888,ZNF473,zinc finger protein 473 [Source:HGNC Symbol;Acc:HGNC:23239],,,,,,,,,,
55743,CHFR,checkpoint with forkhead and ring finger domains [Source:HGNC Symbol;Acc:HGNC:20455],,,,,,,,,,
10473,HMGN4,high mobility group nucleosomal binding domain 4 [Source:HGNC Symbol;Acc:HGNC:4989],,,,,,,,,,
81609,SNX27,sorting nexin 27 [Source:HGNC Symbol;Acc:HGNC:20073],,,,,,,,,,
51501,HIKESHI,heat shock protein nuclear import factor hikeshi [Source:HGNC Symbol;Acc:HGNC:26938],,,,,,,,,,
54442,KCTD5,potassium channel tetramerization domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21423],,,,,,,,,,
26512,INTS6,integrator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14879],,,,,,,,,,
81889,FAHD1,fumarylacetoacetate hydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14169],,,,,,,,,,
8449,DHX16,DEAH-box helicase 16 [Source:HGNC Symbol;Acc:HGNC:2739],,,,,,,,,,
256394,SERPINA11,serpin family A member 11 [Source:HGNC Symbol;Acc:HGNC:19193],,,,,,,,,,
9909,DENND4B,DENN domain containing 4B [Source:HGNC Symbol;Acc:HGNC:29044],,,,,,,,,,
84514,GHDC,GH3 domain containing [Source:HGNC Symbol;Acc:HGNC:24438],,,,,,,,,,
374395,TMEM179B,transmembrane protein 179B [Source:HGNC Symbol;Acc:HGNC:33744],,,,,,,,,,
80862,ZNRD1ASP,"zinc ribbon domain containing 1 antisense, pseudogene [Source:HGNC Symbol;Acc:HGNC:13924]",,,,,,,,,,
79096,C11orf49,chromosome 11 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28720],,,,,,,,,,
8559,PRPF18,pre-mRNA processing factor 18 [Source:HGNC Symbol;Acc:HGNC:17351],,,,,,,,,,
54059,YBEY,ybeY metalloendoribonuclease [Source:HGNC Symbol;Acc:HGNC:1299],,,,,,,,,,
83878,USHBP1,USH1 protein network component harmonin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24058],,,,,,,,,,
65005,MRPL9,mitochondrial ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:14277],,,,,,,,,,
144404,TMEM120B,transmembrane protein 120B [Source:HGNC Symbol;Acc:HGNC:32008],,,,,,,,,,
387680,WASHC2A,WASH complex subunit 2A [Source:HGNC Symbol;Acc:HGNC:23416],,,,,,,,,,
54067,C21orf62-AS1,C21orf62 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:1290],,,,,,,,,,
81789,TIGD6,tigger transposable element derived 6 [Source:HGNC Symbol;Acc:HGNC:18332],,,,,,,,,,
64172,OSGEPL1,O-sialoglycoprotein endopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:23075],,,,,,,,,,
92070,CTBP1-DT,CTBP1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:28307],,,,,,,,,,
79166,LILRP2,leukocyte immunoglobulin-like receptor pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:15497],,,,,,,,,,
340745,LRIT2,"leucine rich repeat, Ig-like and transmembrane domains 2 [Source:HGNC Symbol;Acc:HGNC:23443]",,,,,,,,,,
199746,U2AF1L4,U2 small nuclear RNA auxiliary factor 1 like 4 [Source:HGNC Symbol;Acc:HGNC:23020],,,,,,,,,,
54622,ARL15,ADP ribosylation factor like GTPase 15 [Source:HGNC Symbol;Acc:HGNC:25945],,,,,,,,,,
55257,MRGBP,MRG domain binding protein [Source:HGNC Symbol;Acc:HGNC:15866],,,,,,,,,,
143187,VTI1A,vesicle transport through interaction with t-SNAREs 1A [Source:HGNC Symbol;Acc:HGNC:17792],,,,,,,,,,
8815,BANF1,barrier to autointegration factor 1 [Source:HGNC Symbol;Acc:HGNC:17397],,,,,,,,,,
160857,CCDC122,coiled-coil domain containing 122 [Source:HGNC Symbol;Acc:HGNC:26478],,,,,,,,,,
374899,ZNF829,zinc finger protein 829 [Source:HGNC Symbol;Acc:HGNC:34032],,,,,,,,,,
144321,GLIPR1L2,GLIPR1 like 2 [Source:HGNC Symbol;Acc:HGNC:28592],,,,,,,,,,
768096,HAR1A,highly accelerated region 1A [Source:HGNC Symbol;Acc:HGNC:33117],,,,,,,,,,
93587,TRMT10A,tRNA methyltransferase 10A [Source:HGNC Symbol;Acc:HGNC:28403],,,,,,,,,,
6276,S100A5,S100 calcium binding protein A5 [Source:HGNC Symbol;Acc:HGNC:10495],,,,,,,,,,
152579,SCFD2,sec1 family domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30676],,,,,,,,,,
54460,MRPS21,mitochondrial ribosomal protein S21 [Source:HGNC Symbol;Acc:HGNC:14046],,,,,,,,,,
138724,C9orf131,chromosome 9 open reading frame 131 [Source:HGNC Symbol;Acc:HGNC:31418],,,,,,,,,,
151963,MB21D2,Mab-21 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30438],,,,,,,,,,
83548,COG3,component of oligomeric golgi complex 3 [Source:HGNC Symbol;Acc:HGNC:18619],,,,,,,,,,
10878,CFHR3,complement factor H related 3 [Source:HGNC Symbol;Acc:HGNC:16980],,,,,,,,,,
283576,ZDHHC22,zinc finger DHHC-type containing 22 [Source:HGNC Symbol;Acc:HGNC:20106],,,,,,,,,,
161142,FAM71D,family with sequence similarity 71 member D [Source:HGNC Symbol;Acc:HGNC:20101],,,,,,,,,,
147184,TMEM99,transmembrane protein 99 (putative) [Source:HGNC Symbol;Acc:HGNC:28305],,,,,,,,,,
55363,HEMGN,hemogen [Source:HGNC Symbol;Acc:HGNC:17509],,,,,,,,,,
196549,EEF1DP3,eukaryotic translation elongation factor 1 delta pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:30486],,,,,,,,,,
284618,RUSC1-AS1,RUSC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26680],,,,,,,,,,
5862,RAB2A,"RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9763]",,,,,,,,,,
9877,ZC3H11A,zinc finger CCCH-type containing 11A [Source:HGNC Symbol;Acc:HGNC:29093],,,,,,,,,,
54940,OCIAD1,OCIA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16074],,,,,,,,,,
154214,RNF217,ring finger protein 217 [Source:HGNC Symbol;Acc:HGNC:21487],,,,,,,,,,
122830,NAA30,"N(alpha)-acetyltransferase 30, NatC catalytic subunit [Source:HGNC Symbol;Acc:HGNC:19844]",,,,,,,,,,
113510,HELQ,"helicase, POLQ like [Source:HGNC Symbol;Acc:HGNC:18536]",,,,,,,,,,
57663,USP29,ubiquitin specific peptidase 29 [Source:HGNC Symbol;Acc:HGNC:18563],,,,,,,,,,
91664,ZNF845,zinc finger protein 845 [Source:HGNC Symbol;Acc:HGNC:25112],,,,,,,,,,
389432,SAMD5,sterile alpha motif domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21180],,,,,,,,,,
132430,PABPC4L,poly(A) binding protein cytoplasmic 4 like [Source:HGNC Symbol;Acc:HGNC:31955],,,,,,,,,,
388561,ZNF761,zinc finger protein 761 [Source:HGNC Symbol;Acc:HGNC:23179],,,,,,,,,,
6940,ZNF354A,zinc finger protein 354A [Source:HGNC Symbol;Acc:HGNC:11628],,,,,,,,,,
125919,ZNF543,zinc finger protein 543 [Source:HGNC Symbol;Acc:HGNC:25281],,,,,,,,,,
79973,ZNF442,zinc finger protein 442 [Source:HGNC Symbol;Acc:HGNC:20877],,,,,,,,,,
55656,INTS8,integrator complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:26048],,,,,,,,,,
90592,ZNF700,zinc finger protein 700 [Source:HGNC Symbol;Acc:HGNC:25292],,,,,,,,,,
340252,ZNF680,zinc finger protein 680 [Source:HGNC Symbol;Acc:HGNC:26897],,,,,,,,,,
400720,ZNF772,zinc finger protein 772 [Source:HGNC Symbol;Acc:HGNC:33106],,,,,,,,,,
203286,ANKS6,ankyrin repeat and sterile alpha motif domain containing 6 [Source:HGNC Symbol;Acc:HGNC:26724],,,,,,,,,,
152756,FAM218A,family with sequence similarity 218 member A [Source:HGNC Symbol;Acc:HGNC:26466],,,,,,,,,,
780776,TVP23A,trans-golgi network vesicle protein 23 homolog A [Source:HGNC Symbol;Acc:HGNC:20398],,,,,,,,,,
84072,HORMAD1,HORMA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25245],,,,,,,,,,
148581,UBE2U,ubiquitin conjugating enzyme E2 U [Source:HGNC Symbol;Acc:HGNC:28559],,,,,,,,,,
166348,KBTBD12,kelch repeat and BTB domain containing 12 [Source:HGNC Symbol;Acc:HGNC:25731],,,,,,,,,,
123228,SENP8,"SUMO peptidase family member, NEDD8 specific [Source:HGNC Symbol;Acc:HGNC:22992]",,,,,,,,,,
149461,CLDN19,claudin 19 [Source:HGNC Symbol;Acc:HGNC:2040],,,,,,,,,,
203238,CCDC171,coiled-coil domain containing 171 [Source:HGNC Symbol;Acc:HGNC:29828],,,,,,,,,,
57415,C3orf14,chromosome 3 open reading frame 14 [Source:HGNC Symbol;Acc:HGNC:25024],,,,,,,,,,
145645,TERB2,telomere repeat binding bouquet formation protein 2 [Source:HGNC Symbol;Acc:HGNC:28520],,,,,,,,,,
55249,YY1AP1,YY1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30935],,,,,,,,,,
100130958,SYCE1L,synaptonemal complex central element protein 1 like [Source:HGNC Symbol;Acc:HGNC:37236],,,,,,,,,,
677838,SNORA61,"small nucleolar RNA, H/ACA box 61 [Source:HGNC Symbol;Acc:HGNC:32655]",,,,,,,,,,
50614,GALNT9,polypeptide N-acetylgalactosaminyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4131],,,,,,,,,,
200810,ALG1L,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase like [Source:HGNC Symbol;Acc:HGNC:33721],,,,,,,,,,
55039,TRMT12,tRNA methyltransferase 12 homolog [Source:HGNC Symbol;Acc:HGNC:26091],,,,,,,,,,
126433,FBXO27,F-box protein 27 [Source:HGNC Symbol;Acc:HGNC:18753],,,,,,,,,,
160065,PATE1,prostate and testis expressed 1 [Source:HGNC Symbol;Acc:HGNC:24664],,,,,,,,,,
79884,MAP9,microtubule associated protein 9 [Source:HGNC Symbol;Acc:HGNC:26118],,,,,,,,,,
124790,HEXIM2,HEXIM P-TEFb complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28591],,,,,,,,,,
89932,PAPLN,"papilin, proteoglycan like sulfated glycoprotein [Source:HGNC Symbol;Acc:HGNC:19262]",,,,,,,,,,
27151,CPAMD8,C3 and PZP like alpha-2-macroglobulin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:23228],,,,,,,,,,
151242,PPP1R1C,protein phosphatase 1 regulatory inhibitor subunit 1C [Source:HGNC Symbol;Acc:HGNC:14940],,,,,,,,,,
255520,ELMOD2,ELMO domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28111],,,,,,,,,,
79935,CNTD2,cyclin N-terminal domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25805],,,,,,,,,,
